seller_id,seller_state,seller_region,cohort_month,last_active_month,active_months,lifespan_months,observable_months,months_silent_at_window_end,orders,gmv,gmv_per_active_month,activity_density,is_censored,churn_event,gmv_quartile,is_major_seller,analysis_start,analysis_end
575df70bde3f9f2b30bf8d2e9910d725,SP,Sudeste,2017-01-01,2018-08-01,12,20,20,0,26,5010.25,417.5208333333333,0.6,true,0,1,false,2017-01-01,2018-08-31
3ab971ce71839580d2ae5b4e40fe8044,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,36,5002.9,1667.6333333333332,1.0,true,0,1,false,2017-01-01,2018-08-31
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,Sudeste,2017-01-01,2018-08-01,15,20,20,0,81,5002.709999999999,333.51399999999995,0.75,true,0,1,false,2017-01-01,2018-08-31
4bf2f4ee540798a61f9636d12cd9cc80,SP,Sudeste,2017-03-01,2018-08-01,10,18,18,0,29,4995.5599999999995,499.5559999999999,0.5555555555555556,true,0,1,false,2017-01-01,2018-08-31
f7496d659ca9fdaf323c0aae84176632,SP,Sudeste,2017-01-01,2018-08-01,15,20,20,0,25,4967.58,331.17199999999997,0.75,true,0,1,false,2017-01-01,2018-08-31
45213867cefbf2cd4c6177e10216a951,SP,Sudeste,2017-01-01,2017-10-01,8,10,20,10,14,4955.42,619.4275,0.8,false,1,1,false,2017-01-01,2018-08-31
dbd66278cbfe1aa1000f90a217ca4695,SP,Sudeste,2017-11-01,2018-08-01,10,10,10,0,85,4928.9,492.89,1.0,true,0,1,false,2017-01-01,2018-08-31
e9d99831abad74458942f21e16f33f92,SP,Sudeste,2017-01-01,2018-08-01,20,20,20,0,130,4922.4800000000005,246.12400000000002,1.0,true,0,1,false,2017-01-01,2018-08-31
503c1de08ae81a2d86f17951b204db55,SP,Sudeste,2017-06-01,2018-07-01,12,14,15,1,22,4906.99,408.9158333333333,0.8571428571428571,true,0,1,false,2017-01-01,2018-08-31
f67efa3f0b6761102a7f8c6b7b571f5d,PR,Sul,2017-01-01,2018-04-01,10,16,20,4,29,4898.700000000001,489.87000000000006,0.625,false,1,1,false,2017-01-01,2018-08-31
d66c305afaec317ebee552073a674429,MG,Sudeste,2017-01-01,2017-05-01,4,5,20,15,41,4886.46,1221.615,0.8,false,1,1,false,2017-01-01,2018-08-31
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,Centro-Oeste,2017-05-01,2018-08-01,15,16,16,0,45,4880.22,325.348,0.9375,true,0,1,false,2017-01-01,2018-08-31
f789d2c4f2c2eb38fc4373e7a4b35264,MG,Sudeste,2017-04-01,2018-08-01,13,17,17,0,44,4864.24,374.1723076923077,0.7647058823529411,true,0,1,false,2017-01-01,2018-08-31
0d85bbda9889ce1f7e63778d24f346eb,MG,Sudeste,2017-03-01,2018-03-01,12,13,18,5,51,4845.2,403.76666666666665,0.9230769230769231,false,1,1,false,2017-01-01,2018-08-31
1336efc61c316ddf92c899eb817f7cae,SP,Sudeste,2017-01-01,2018-08-01,19,20,20,0,74,4837.31,254.59526315789475,0.95,true,0,1,false,2017-01-01,2018-08-31
9add47bf45ce8e8c7db6b9cf670b1e09,PR,Sul,2017-02-01,2018-08-01,14,19,19,0,43,4829.240000000001,344.94571428571436,0.7368421052631579,true,0,1,false,2017-01-01,2018-08-31
4c498c7345e89aebad651544829beca0,SP,Sudeste,2017-12-01,2018-08-01,9,9,9,0,48,4819.76,535.5288888888889,1.0,true,0,1,false,2017-01-01,2018-08-31
ce69a8021d18961dd2a40269b7c2c293,PR,Sul,2018-03-01,2018-08-01,6,6,6,0,19,4818.0,803.0,1.0,true,0,1,false,2017-01-01,2018-08-31
8f580d36c1e9d6fbce95283403c7d447,SP,Sudeste,2017-12-01,2018-08-01,6,9,9,0,8,4813.25,802.2083333333334,0.6666666666666666,true,0,1,false,2017-01-01,2018-08-31
c12b92bf1c350f3e6bf88d3596219c86,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,17,4808.78,1202.195,1.0,true,0,1,false,2017-01-01,2018-08-31
45d33f715e24d15a6ccf5c17b3a23e3c,SP,Sudeste,2017-01-01,2018-08-01,14,20,20,0,58,4801.74,342.9814285714286,0.7,true,0,1,false,2017-01-01,2018-08-31
f6122bc84774df1b372bdb3bb88ddb9f,SP,Sudeste,2017-10-01,2018-03-01,3,6,11,5,3,4799.87,1599.9566666666667,0.5,false,1,1,false,2017-01-01,2018-08-31
2a7dc43cecabf23403078e2188437d1d,SP,Sudeste,2017-11-01,2018-06-01,8,8,10,2,52,4795.91,599.48875,1.0,false,1,1,false,2017-01-01,2018-08-31
fcdd820084f17e9982427971e4e9d47f,SP,Sudeste,2018-03-01,2018-08-01,6,6,6,0,16,4783.99,797.3316666666666,1.0,true,0,1,false,2017-01-01,2018-08-31
dfa0c4c6229ab200a4a1336b4d7128ff,SC,Sul,2018-05-01,2018-08-01,4,4,4,0,77,4777.099999999999,1194.2749999999999,1.0,true,0,1,false,2017-01-01,2018-08-31
7e3f87d16fb353f408d467e74fbd8014,SP,Sudeste,2017-06-01,2018-08-01,14,15,15,0,92,4754.99,339.64214285714286,0.9333333333333333,true,0,1,false,2017-01-01,2018-08-31
b2479f944e1b90cf8a5de1bbfde284d6,SP,Sudeste,2018-01-01,2018-08-01,8,8,8,0,103,4752.51,594.06375,1.0,true,0,1,false,2017-01-01,2018-08-31
acce39e832338debb07b02385cde5967,MG,Sudeste,2018-05-01,2018-08-01,4,4,4,0,44,4748.100000000001,1187.0250000000003,1.0,true,0,1,false,2017-01-01,2018-08-31
0176f73cc1195f367f7b32db1e5b3aa8,SP,Sudeste,2017-11-01,2018-08-01,9,10,10,0,38,4733.1,525.9000000000001,0.9,true,0,1,false,2017-01-01,2018-08-31
30a2f535bb48308f991d0b9ad4a8c4bb,SP,Sudeste,2017-02-01,2018-07-01,16,18,19,1,71,4731.299999999999,295.70624999999995,0.8888888888888888,true,0,1,false,2017-01-01,2018-08-31
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,Sudeste,2017-08-01,2018-08-01,13,13,13,0,62,4727.2,363.6307692307692,1.0,true,0,1,false,2017-01-01,2018-08-31
0307f7565ff85b299b6e5ef162b1b1a9,SP,Sudeste,2017-02-01,2017-05-01,3,4,19,15,6,4711.9,1570.6333333333332,0.75,false,1,1,false,2017-01-01,2018-08-31
ad420dd0c4f92f8af951ac24b86d0cf5,MG,Sudeste,2017-04-01,2018-08-01,13,17,17,0,42,4705.29,361.9453846153846,0.7647058823529411,true,0,1,false,2017-01-01,2018-08-31
582d4f8675b945722eda7c0cb61ba4c7,SP,Sudeste,2017-01-01,2018-08-01,19,20,20,0,59,4702.96,247.52421052631578,0.95,true,0,1,false,2017-01-01,2018-08-31
c004e5ea15737026cecaee0447e00b75,SP,Sudeste,2018-08-01,2018-08-01,1,1,1,0,2,4700.0,4700.0,1.0,true,0,1,false,2017-01-01,2018-08-31
537eb890efff034a88679788b647c564,RJ,Sudeste,2017-07-01,2018-08-01,14,14,14,0,160,4679.699999999999,334.2642857142856,1.0,true,0,1,false,2017-01-01,2018-08-31
968268a686aa05d1f529fb07dff08130,SP,Sudeste,2018-01-01,2018-08-01,7,8,8,0,12,4677.29,668.1842857142857,0.875,true,0,1,false,2017-01-01,2018-08-31
8931a84a914b3fe9b1ddaa4d704947ca,SP,Sudeste,2017-03-01,2018-07-01,15,17,18,1,29,4668.3,311.22,0.8823529411764706,true,0,1,false,2017-01-01,2018-08-31
1a932caad4f9d804097d7f8e615baed1,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,20,4661.0,1165.25,1.0,true,0,1,false,2017-01-01,2018-08-31
ef990a83bbea832f36ebe81376335aa8,SC,Sul,2017-11-01,2018-08-01,8,10,10,0,43,4642.590000000001,580.3237500000001,0.8,true,0,1,false,2017-01-01,2018-08-31
a3dd39f583bc80bd8c5901c95878921e,BA,Nordeste,2017-08-01,2018-04-01,8,9,13,4,34,4607.81,575.97625,0.8888888888888888,false,1,1,false,2017-01-01,2018-08-31
31da954dc0855f2495c6310f70a2f931,SP,Sudeste,2017-09-01,2018-08-01,9,12,12,0,29,4583.0,509.22222222222223,0.75,true,0,1,false,2017-01-01,2018-08-31
5b179e9e8cc7ab6fd113a46ca584da81,SP,Sudeste,2017-02-01,2017-09-01,7,8,19,11,30,4554.1,650.5857142857143,0.875,false,1,1,false,2017-01-01,2018-08-31
2addf05f476d0637864454e93ba673d5,DF,Centro-Oeste,2017-08-01,2018-03-01,8,8,13,5,12,4552.0,569.0,1.0,false,1,1,false,2017-01-01,2018-08-31
c68fb906c8f4b4b946d8386bfa6e5467,SP,Sudeste,2017-03-01,2018-07-01,16,17,18,1,45,4541.16,283.8225,0.9411764705882353,true,0,1,false,2017-01-01,2018-08-31
834f8533b2ecb6598dd004ff3de7203a,SP,Sudeste,2017-01-01,2018-08-01,15,20,20,0,43,4538.29,302.55266666666665,0.75,true,0,1,false,2017-01-01,2018-08-31
1fe5540d7c1c37a595fefbacd5570d9e,RJ,Sudeste,2018-08-01,2018-08-01,1,1,1,0,20,4537.600000000001,4537.600000000001,1.0,true,0,1,false,2017-01-01,2018-08-31
37dd29b36c458d82f74a953c40c43645,SP,Sudeste,2017-10-01,2018-05-01,6,8,11,3,7,4536.99,756.165,0.75,false,1,1,false,2017-01-01,2018-08-31
13fa2a6c6b9d0f43cb588d7c82117a12,SP,Sudeste,2017-06-01,2017-09-01,3,4,15,11,9,4528.0,1509.3333333333333,0.75,false,1,1,false,2017-01-01,2018-08-31
c840d3fdbba0790404fdae73d253b253,PR,Sul,2017-10-01,2018-06-01,5,9,11,2,9,4522.28,904.4559999999999,0.5555555555555556,false,1,1,false,2017-01-01,2018-08-31
180c3376aff0e43dd5788709df48a843,SP,Sudeste,2017-08-01,2018-01-01,4,6,13,7,5,4513.0,1128.25,0.6666666666666666,false,1,1,false,2017-01-01,2018-08-31
6288c69c4ce638e59925e59193f98b16,SP,Sudeste,2017-03-01,2018-08-01,11,18,18,0,22,4506.280000000001,409.66181818181826,0.6111111111111112,true,0,1,false,2017-01-01,2018-08-31
b561927807645834b59ef0d16ba55a24,SP,Sudeste,2018-01-01,2018-08-01,8,8,8,0,85,4501.99,562.74875,1.0,true,0,1,false,2017-01-01,2018-08-31
fc906263ca5083d09dce42fe02247800,MG,Sudeste,2017-04-01,2017-12-01,8,9,17,8,114,4497.699999999999,562.2124999999999,0.8888888888888888,false,1,1,false,2017-01-01,2018-08-31
55d3daac7c404d59e51c2aa2f4dc5a23,SP,Sudeste,2017-05-01,2018-08-01,13,16,16,0,21,4480.599999999999,344.66153846153844,0.8125,true,0,1,false,2017-01-01,2018-08-31
2ff97219cb8622eaf3cd89b7d9c09824,SP,Sudeste,2018-02-01,2018-08-01,7,7,7,0,89,4476.9,639.5571428571428,1.0,true,0,1,false,2017-01-01,2018-08-31
e81e1f9c3e762e620f3fb60a51499e16,SC,Sul,2017-05-01,2018-04-01,8,12,16,4,17,4465.99,558.24875,0.6666666666666666,false,1,1,false,2017-01-01,2018-08-31
bbad7e518d7af88a0897397ffdca1979,SP,Sudeste,2017-06-01,2018-08-01,15,15,15,0,69,4462.219999999999,297.4813333333333,1.0,true,0,1,false,2017-01-01,2018-08-31
8bd0f31cf0a614c658f6763bd02dea69,SP,Sudeste,2017-01-01,2018-08-01,13,20,20,0,33,4455.34,342.71846153846155,0.65,true,0,1,false,2017-01-01,2018-08-31
b90e891671cffd9557f33a97dc523645,PR,Sul,2017-08-01,2018-08-01,12,13,13,0,34,4449.0,370.75,0.9230769230769231,true,0,1,false,2017-01-01,2018-08-31
2e3be8a987a30d7544dbbda6861cc14e,MG,Sudeste,2017-02-01,2018-07-01,12,18,19,1,18,4430.84,369.2366666666667,0.6666666666666666,true,0,1,false,2017-01-01,2018-08-31
d379f449f2a3b271bc01c0782020f705,MG,Sudeste,2017-01-01,2018-08-01,15,20,20,0,28,4423.06,294.8706666666667,0.75,true,0,1,false,2017-01-01,2018-08-31
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,Sul,2017-11-01,2018-08-01,10,10,10,0,48,4421.01,442.101,1.0,true,0,1,false,2017-01-01,2018-08-31
f021c962aaba8ef6eb527a9c2c8394d1,SC,Sul,2017-05-01,2017-08-01,3,4,16,12,5,4398.5,1466.1666666666667,0.75,false,1,1,false,2017-01-01,2018-08-31
beadbee30901a7f61d031b6b686095ad,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,64,4373.98,1093.495,1.0,true,0,1,false,2017-01-01,2018-08-31
15aac934c58d886785ac1b17953ea898,ES,Sudeste,2017-10-01,2018-06-01,9,9,11,2,25,4353.9,483.76666666666665,1.0,false,1,1,false,2017-01-01,2018-08-31
eed78ac17f7f795a19a709745f00cd4e,SP,Sudeste,2017-08-01,2018-07-01,10,12,13,1,22,4349.5,434.95,0.8333333333333334,true,0,1,false,2017-01-01,2018-08-31
a3f0b55de503387383c7b1de3ad7f678,PR,Sul,2017-09-01,2018-05-01,7,9,12,3,24,4348.400000000001,621.2,0.7777777777777778,false,1,1,false,2017-01-01,2018-08-31
c500367424994318b9e779ff1ae9a330,SP,Sudeste,2017-09-01,2017-12-01,4,4,12,8,9,4346.400000000001,1086.6000000000001,1.0,false,1,1,false,2017-01-01,2018-08-31
9df5750209b83567ec144eb299d7d634,RS,Sul,2017-04-01,2018-07-01,7,16,17,1,10,4327.0,618.1428571428571,0.4375,true,0,1,false,2017-01-01,2018-08-31
65febd49fd28ec955651299159b1f527,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,35,4319.700000000001,863.9400000000002,1.0,true,0,1,false,2017-01-01,2018-08-31
9803a40e82e45418ab7fb84091af5231,GO,Centro-Oeste,2018-05-01,2018-08-01,4,4,4,0,11,4278.75,1069.6875,1.0,true,0,1,false,2017-01-01,2018-08-31
23613d49c3ac2bd302259e55c06c050c,SP,Sudeste,2017-03-01,2018-08-01,18,18,18,0,69,4277.1,237.61666666666667,1.0,true,0,1,false,2017-01-01,2018-08-31
282c7480173bb9c01dd41cc739fec010,SP,Sudeste,2017-08-01,2017-08-01,1,1,13,12,5,4274.2,4274.2,1.0,false,1,1,false,2017-01-01,2018-08-31
cc5a78bbad32776dc4e3af205218368c,MG,Sudeste,2018-05-01,2018-08-01,4,4,4,0,33,4269.18,1067.295,1.0,true,0,1,false,2017-01-01,2018-08-31
1fdc574883ef3b33ad41562d93f3a74a,SP,Sudeste,2017-11-01,2018-07-01,9,9,10,1,18,4251.0,472.3333333333333,1.0,true,0,1,false,2017-01-01,2018-08-31
43f8c9950d11ecd03a0304a49e010da6,SP,Sudeste,2017-07-01,2018-05-01,9,11,14,3,41,4249.59,472.1766666666667,0.8181818181818182,false,1,1,false,2017-01-01,2018-08-31
9b1585752613ec342d03bbab9997ec48,RJ,Sudeste,2018-08-01,2018-08-01,1,1,1,0,3,4248.98,4248.98,1.0,true,0,1,false,2017-01-01,2018-08-31
6ec1a01e866584bb679eb9b098345919,SP,Sudeste,2017-07-01,2018-08-01,13,14,14,0,31,4248.91,326.83923076923077,0.9285714285714286,true,0,1,false,2017-01-01,2018-08-31
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,Sudeste,2017-12-01,2018-08-01,9,9,9,0,37,4236.34,470.70444444444445,1.0,true,0,1,false,2017-01-01,2018-08-31
98dac6635aee4995d501a3972e047414,SP,Sudeste,2017-04-01,2018-08-01,16,17,17,0,91,4235.849999999999,264.74062499999997,0.9411764705882353,true,0,1,false,2017-01-01,2018-08-31
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,Sudeste,2018-05-01,2018-08-01,4,4,4,0,49,4232.54,1058.135,1.0,true,0,1,false,2017-01-01,2018-08-31
8a130737016f838139d31878787a39c9,SP,Sudeste,2017-12-01,2018-07-01,8,8,9,1,56,4222.03,527.75375,1.0,true,0,1,false,2017-01-01,2018-08-31
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,Sudeste,2018-03-01,2018-08-01,6,6,6,0,36,4198.9,699.8166666666666,1.0,true,0,1,false,2017-01-01,2018-08-31
8bb48dc19fccaa8613b6229bf7f452a2,SP,Sudeste,2017-10-01,2018-07-01,10,10,11,1,82,4190.72,419.072,1.0,true,0,1,false,2017-01-01,2018-08-31
c9a06ece156bb057372c68718ec8909b,DF,Centro-Oeste,2017-01-01,2017-02-01,2,2,20,18,11,4180.0,2090.0,1.0,false,1,1,false,2017-01-01,2018-08-31
891071be6ba827b591264c90c2ae8a63,SP,Sudeste,2017-01-01,2018-08-01,14,20,20,0,92,4177.280000000001,298.3771428571429,0.7,true,0,1,false,2017-01-01,2018-08-31
5c030029b5916fed0986310385ec9009,SC,Sul,2018-06-01,2018-08-01,3,3,3,0,7,4164.4,1388.1333333333332,1.0,true,0,1,false,2017-01-01,2018-08-31
bccf933e006e9b94a6184af782963e77,SP,Sudeste,2017-10-01,2018-08-01,9,11,11,0,45,4162.740000000001,462.52666666666676,0.8181818181818182,true,0,1,false,2017-01-01,2018-08-31
f76a3b1349b6df1ee875d1f3fa4340f0,SP,Sudeste,2018-01-01,2018-08-01,7,8,8,0,24,4160.79,594.3985714285715,0.875,true,0,1,false,2017-01-01,2018-08-31
cd6efc47efaabf134f8bdb654e10b4f1,RJ,Sudeste,2017-11-01,2018-08-01,9,10,10,0,31,4158.55,462.06111111111113,0.9,true,0,1,false,2017-01-01,2018-08-31
6fc26fe110feebd80a433e1f012a84f9,SP,Sudeste,2017-01-01,2018-08-01,17,20,20,0,35,4150.87,244.16882352941175,0.85,true,0,1,false,2017-01-01,2018-08-31
d20b021d3efdf267a402c402a48ea64b,SP,Sudeste,2017-02-01,2018-07-01,16,18,19,1,90,4140.17,258.760625,0.8888888888888888,true,0,1,false,2017-01-01,2018-08-31
681fce914360217db47784ae28905a96,PR,Sul,2017-10-01,2018-07-01,8,10,11,1,23,4127.33,515.91625,0.8,true,0,1,false,2017-01-01,2018-08-31
42b729f859728f5079499127a9c2ef37,SP,Sudeste,2018-01-01,2018-08-01,8,8,8,0,104,4118.859999999999,514.8574999999998,1.0,true,0,1,false,2017-01-01,2018-08-31
e883aa812c37a7413226856f4579fe91,SP,Sudeste,2018-02-01,2018-08-01,7,7,7,0,26,4097.099999999999,585.3,1.0,true,0,1,false,2017-01-01,2018-08-31
2a167ca73899c85001a837d8fb4962f6,SP,Sudeste,2018-07-01,2018-07-01,1,1,2,1,2,4097.0,4097.0,1.0,true,0,1,false,2017-01-01,2018-08-31
382229d1e840115ffe3dbf5ff460e417,RJ,Sudeste,2018-04-01,2018-08-01,5,5,5,0,46,4096.96,819.392,1.0,true,0,1,false,2017-01-01,2018-08-31
951e8cef368f09bb3f3d03c00ca4702c,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,64,4092.29,818.458,1.0,true,0,1,false,2017-01-01,2018-08-31
99002261c568a84cce14d43fcffb43ea,MT,Centro-Oeste,2017-10-01,2018-08-01,10,11,11,0,36,4088.0,408.8,0.9090909090909091,true,0,1,false,2017-01-01,2018-08-31
ec8879960bd2221d5c32f8e12f7da711,SP,Sudeste,2017-05-01,2018-04-01,12,12,16,4,36,4062.3999999999996,338.5333333333333,1.0,false,1,1,false,2017-01-01,2018-08-31
d5ba419e26d246a0719437cf37d9b46d,SP,Sudeste,2017-05-01,2018-08-01,10,16,16,0,34,4061.3999999999996,406.14,0.625,true,0,1,false,2017-01-01,2018-08-31
f35b3c613c4f7b2275f4185d0a3c59ec,SP,Sudeste,2018-02-01,2018-06-01,5,5,7,2,9,4047.25,809.45,1.0,false,1,1,false,2017-01-01,2018-08-31
a0415d9b25ede3c4b1e477e9916ffc03,RJ,Sudeste,2017-04-01,2018-01-01,5,10,17,7,10,4044.1,808.8199999999999,0.5,false,1,1,false,2017-01-01,2018-08-31
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,Sudeste,2017-09-01,2018-08-01,12,12,12,0,62,4043.3,336.94166666666666,1.0,true,0,1,false,2017-01-01,2018-08-31
3c7c4a49ec3c6550809089c6a2ca9370,SP,Sudeste,2017-09-01,2018-08-01,12,12,12,0,141,4033.6400000000003,336.1366666666667,1.0,true,0,1,false,2017-01-01,2018-08-31
e70053bf73d1b5863932e53a9fa47496,SP,Sudeste,2018-02-01,2018-08-01,5,7,7,0,7,4025.0,805.0,0.7142857142857143,true,0,1,false,2017-01-01,2018-08-31
55a5b51f93f2b70ea513f5a047b0262a,MG,Sudeste,2017-04-01,2017-10-01,7,7,17,10,39,4002.3,571.7571428571429,1.0,false,1,1,false,2017-01-01,2018-08-31
cb41bfbcbda0aea354a834ab222f9a59,SP,Sudeste,2017-11-01,2018-07-01,7,9,10,1,12,4002.0,571.7142857142857,0.7777777777777778,true,0,1,false,2017-01-01,2018-08-31
6b333a05bf188ef3e1f1662a86bd9855,DF,Centro-Oeste,2018-01-01,2018-08-01,6,8,8,0,12,3990.9100000000003,665.1516666666668,0.75,true,0,1,false,2017-01-01,2018-08-31
1b938a7ec6ac5061a66a3766e0e75f90,SP,Sudeste,2017-09-01,2018-08-01,10,12,12,0,30,3987.5999999999995,398.75999999999993,0.8333333333333334,true,0,1,false,2017-01-01,2018-08-31
bede56095ba33c42038fb85f707b8a42,SP,Sudeste,2017-08-01,2017-12-01,2,5,13,8,2,3973.9,1986.95,0.4,false,1,1,false,2017-01-01,2018-08-31
50c9975695009e5e6473912e83a6d1da,MG,Sudeste,2017-02-01,2018-07-01,16,18,19,1,50,3964.3999999999996,247.77499999999998,0.8888888888888888,true,0,1,false,2017-01-01,2018-08-31
bf3c6d2a28b2b5501e6c15448982dcc9,SP,Sudeste,2017-05-01,2018-05-01,10,13,16,3,35,3956.5,395.65,0.7692307692307693,false,1,1,false,2017-01-01,2018-08-31
3f995f07c49d0d55a99d5c54957f7d81,SP,Sudeste,2017-04-01,2018-08-01,12,17,17,0,43,3955.7,329.64166666666665,0.7058823529411765,true,0,1,false,2017-01-01,2018-08-31
81f89e42267213cb94da7ddc301651da,SP,Sudeste,2018-08-01,2018-08-01,1,1,1,0,46,3955.0,3955.0,1.0,true,0,1,false,2017-01-01,2018-08-31
11bfa66332777660bd0640ee84d47006,SP,Sudeste,2017-09-01,2018-08-01,12,12,12,0,76,3925.870000000001,327.1558333333334,1.0,true,0,1,false,2017-01-01,2018-08-31
d12c926d74ceff0a90a21184466ce161,SP,Sudeste,2017-01-01,2018-05-01,17,17,20,3,77,3925.2799999999997,230.89882352941174,1.0,false,1,1,false,2017-01-01,2018-08-31
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,Sul,2017-10-01,2018-08-01,11,11,11,0,35,3922.0,356.54545454545456,1.0,true,0,1,false,2017-01-01,2018-08-31
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,Sudeste,2017-02-01,2018-07-01,13,18,19,1,33,3919.87,301.52846153846156,0.7222222222222222,true,0,1,false,2017-01-01,2018-08-31
7f152321c60a266edc53af1925ef96c1,SC,Sul,2017-08-01,2018-08-01,10,13,13,0,20,3919.8,391.98,0.7692307692307693,true,0,1,false,2017-01-01,2018-08-31
d673a59aac7a70d8b01e6902bf090a11,SP,Sudeste,2017-10-01,2018-08-01,11,11,11,0,79,3908.9399999999996,355.3581818181818,1.0,true,0,1,false,2017-01-01,2018-08-31
79ed755314cfe6df0daef2c6cd3022cd,SP,Sudeste,2017-02-01,2018-08-01,9,19,19,0,23,3907.5,434.1666666666667,0.47368421052631576,true,0,1,false,2017-01-01,2018-08-31
3361277dc30b7cccdb0c286b24219756,PR,Sul,2017-02-01,2018-08-01,16,19,19,0,29,3905.05,244.065625,0.8421052631578947,true,0,1,false,2017-01-01,2018-08-31
f00e21b1e91a79653163b7fd8f293ff1,SP,Sudeste,2017-03-01,2017-12-01,10,10,18,8,31,3900.09,390.009,1.0,false,1,1,false,2017-01-01,2018-08-31
271c58a1d139c45eaf3316107c6d3a3b,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,29,3897.52,974.38,1.0,true,0,1,false,2017-01-01,2018-08-31
6a0cbc8af2e8abd1bdfb777943d174c6,SP,Sudeste,2017-05-01,2018-07-01,12,15,16,1,35,3894.05,324.50416666666666,0.8,true,0,1,false,2017-01-01,2018-08-31
14d7985702e72162bbf13b6beb74ab2b,SP,Sudeste,2017-03-01,2018-08-01,15,18,18,0,37,3887.0,259.1333333333333,0.8333333333333334,true,0,1,false,2017-01-01,2018-08-31
02f5837340d7eb4f653d676c7256523a,PR,Sul,2017-11-01,2018-08-01,8,10,10,0,30,3883.05,485.38125,0.8,true,0,1,false,2017-01-01,2018-08-31
8090490573c6c0aa343a7231ebcb8c86,SP,Sudeste,2017-09-01,2018-08-01,10,12,12,0,26,3871.12,387.11199999999997,0.8333333333333334,true,0,1,false,2017-01-01,2018-08-31
42fa4ee7240e9b8eb4576358ec142ba7,RS,Sul,2018-02-01,2018-07-01,6,6,7,1,22,3845.7000000000003,640.95,1.0,true,0,1,false,2017-01-01,2018-08-31
7d76b645482be4a332374e8223836592,SP,Sudeste,2017-07-01,2018-08-01,14,14,14,0,176,3843.929999999999,274.5664285714285,1.0,true,0,1,false,2017-01-01,2018-08-31
8ed8ea9a57c862f2c18c2fe41f601d56,SC,Sul,2018-04-01,2018-06-01,3,3,5,2,19,3831.9,1277.3,1.0,false,1,1,false,2017-01-01,2018-08-31
13d058e4eeac2ce8217660b2f8a05812,SP,Sudeste,2017-05-01,2018-07-01,9,15,16,1,23,3829.7700000000004,425.53000000000003,0.6,true,0,1,false,2017-01-01,2018-08-31
3f3486b61f45078d4f31ee5e43d8c5bb,SP,Sudeste,2017-12-01,2018-08-01,9,9,9,0,40,3829.73,425.52555555555557,1.0,true,0,1,false,2017-01-01,2018-08-31
6860153b69cc696d5dcfe1cdaaafcf62,SP,Sudeste,2017-11-01,2018-08-01,9,10,10,0,74,3827.6300000000006,425.2922222222223,0.9,true,0,1,false,2017-01-01,2018-08-31
f0b47fbbc6dee9aafe415a6e33051b3f,SP,Sudeste,2017-07-01,2018-08-01,8,14,14,0,68,3795.9100000000003,474.48875000000004,0.5714285714285714,true,0,1,false,2017-01-01,2018-08-31
2e13c71026e1a39ba5cc1b86dcb679aa,SP,Sudeste,2017-12-01,2018-08-01,9,9,9,0,24,3793.0,421.44444444444446,1.0,true,0,1,false,2017-01-01,2018-08-31
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,Sudeste,2017-04-01,2018-08-01,17,17,17,0,74,3768.1900000000005,221.65823529411767,1.0,true,0,1,false,2017-01-01,2018-08-31
2199e7fe213c16213bf5d6a7eadc9a5d,SP,Sudeste,2017-01-01,2018-08-01,16,20,20,0,24,3767.2900000000004,235.45562500000003,0.8,true,0,1,false,2017-01-01,2018-08-31
5d9dc90a686a8fddacffab6bab5653a3,SP,Sudeste,2017-10-01,2018-08-01,9,11,11,0,12,3761.9399999999996,417.9933333333333,0.8181818181818182,true,0,1,false,2017-01-01,2018-08-31
edf96ef93ed595084bbcbd9224bd2894,SP,Sudeste,2017-02-01,2018-08-01,14,19,19,0,25,3757.0,268.35714285714283,0.7368421052631579,true,0,1,false,2017-01-01,2018-08-31
2d2c62bef4c8ba0dd74e0e228e808539,SP,Sudeste,2017-11-01,2018-08-01,8,10,10,0,16,3749.0,468.625,0.8,true,0,1,false,2017-01-01,2018-08-31
1d0997ff06b524ce9289ffd75114ecd3,PE,Nordeste,2017-01-01,2017-11-01,3,11,20,9,3,3747.0,1249.0,0.2727272727272727,false,1,1,false,2017-01-01,2018-08-31
3c4e0452bff7a2a788179488d3d77032,PR,Sul,2017-12-01,2018-03-01,4,4,9,5,32,3746.4000000000005,936.6000000000001,1.0,false,1,1,false,2017-01-01,2018-08-31
