driver,bucket,n_reviews,share_of_reviews,mean_score,median_score,stddev_score,detractor_rate,promoter_rate,net_promoter_gap,comment_rate,score_vs_driver_mean,suppress_small_n,analysis_start,analysis_end
primary_category,pet_shop,1691,0.017197193125190684,4.239503252513305,5.0,1.2484312482064404,0.1159077468953282,0.631578947368421,0.5156712004730928,0.38143110585452394,0.15087312945828657,false,2017-01-01,2018-08-31
primary_category,auto,3849,0.039143699786433436,4.100285788516498,5.0,1.325749472813565,0.14211483502208366,0.571836840737854,0.42972200571577035,0.4330995063652897,0.011655665461479003,false,2017-01-01,2018-08-31
primary_category,consoles_games,1037,0.01054612020746466,4.075216972034715,5.0,1.3377980944401642,0.1407907425265188,0.5699132111861138,0.429122468659595,0.37319189971070393,-0.013413151020303715,false,2017-01-01,2018-08-31
primary_category,agro_industry_and_commerce,182,0.0018509102003457744,4.021978021978022,5.0,1.3253001076001258,0.14835164835164835,0.5054945054945055,0.3571428571428571,0.3241758241758242,-0.06665210107699693,false,2017-01-01,2018-08-31
primary_category,small_appliances,621,0.006315468320960032,4.181964573268921,5.0,1.3090491521000616,0.13687600644122383,0.6167471819645732,0.4798711755233494,0.428341384863124,0.09333445021390219,false,2017-01-01,2018-08-31
primary_category,construction_tools_safety,161,0.0016373436387674158,3.888198757763975,5.0,1.487421379518409,0.19254658385093168,0.5217391304347826,0.3291925465838509,0.40993788819875776,-0.20043136529104366,false,2017-01-01,2018-08-31
primary_category,fashion_childrens_clothes,8,8.135869012508898e-05,4.5,5.0,1.4142135623730951,0.125,0.875,0.75,0.125,0.41136987694498117,true,2017-01-01,2018-08-31
primary_category,dvds_blu_ray,57,0.0005796806671412591,4.0701754385964914,5.0,1.4621370016276936,0.17543859649122806,0.5964912280701754,0.42105263157894735,0.3157894736842105,-0.01845468445852738,false,2017-01-01,2018-08-31
primary_category,party_supplies,38,0.0003864537780941727,4.0,5.0,1.4704292441876154,0.18421052631578946,0.6052631578947368,0.42105263157894735,0.5,-0.08863012305501883,false,2017-01-01,2018-08-31
primary_category,fashio_female_clothing,37,0.00037628394182853654,3.7027027027027026,4.0,1.506741607001768,0.21621621621621623,0.4594594594594595,0.24324324324324326,0.5675675675675675,-0.3859274203523162,false,2017-01-01,2018-08-31
primary_category,security_and_services,2,2.0339672531272246e-05,2.5,2.5,2.1213203435596424,0.5,0.0,-0.5,1.0,-1.5886301230550188,true,2017-01-01,2018-08-31
primary_category,computers_accessories,6612,0.06724295738838605,4.02994555353902,5.0,1.3807715755186623,0.15970961887477314,0.5568663036902601,0.397156684815487,0.4056261343012704,-0.05868456951599921,false,2017-01-01,2018-08-31
primary_category,toys,3813,0.03877758568087054,4.1930238657225285,5.0,1.2912586930140768,0.12562286913191711,0.6215578284815106,0.49593495934959353,0.37293469708890636,0.10439374266750967,false,2017-01-01,2018-08-31
primary_category,home_comfort_2,21,0.0002135665615783586,3.9047619047619047,5.0,1.4800257398019099,0.19047619047619047,0.5238095238095238,0.33333333333333337,0.5238095238095238,-0.18386821829311417,true,2017-01-01,2018-08-31
primary_category,market_place,265,0.0026950066103935727,4.064150943396227,5.0,1.2849794155323693,0.12452830188679245,0.5283018867924528,0.4037735849056604,0.38113207547169814,-0.024479179658792205,false,2017-01-01,2018-08-31
primary_category,tablets_printing_image,76,0.0007729075561883454,4.144736842105263,5.0,1.1742111947280018,0.13157894736842105,0.5263157894736842,0.39473684210526316,0.3684210526315789,0.056106719050244,false,2017-01-01,2018-08-31
primary_category,portable_kitchen_food_preparers,14,0.00014237770771890573,3.4285714285714284,3.5,1.5045717874984443,0.2857142857142857,0.35714285714285715,0.07142857142857145,0.6428571428571429,-0.6600586944835904,true,2017-01-01,2018-08-31
primary_category,la_cuisine,12,0.00012203803518763347,4.25,5.0,1.5447859516333116,0.16666666666666666,0.75,0.5833333333333334,0.4166666666666667,0.16136987694498117,true,2017-01-01,2018-08-31
primary_category,cool_stuff,3562,0.03622495677819587,4.1830432341381245,5.0,1.2590203386913177,0.12128017967434025,0.5974171813587872,0.47613700168444695,0.4197080291970803,0.09441311108310568,false,2017-01-01,2018-08-31
primary_category,garden_tools,3443,0.035014746262585175,4.153935521347662,5.0,1.2918659142078934,0.12953819343595702,0.5925065349985478,0.46296834156259076,0.4478652338077258,0.06530539829264281,false,2017-01-01,2018-08-31
primary_category,watches_gifts,5555,0.05649344045560867,4.066966696669667,5.0,1.3591001114202736,0.15157515751575157,0.5731773177317732,0.4216021602160216,0.4457245724572457,-0.021663426385352125,false,2017-01-01,2018-08-31
primary_category,arts_and_craftmanship,22,0.00022373639784399471,4.318181818181818,5.0,1.249242194534775,0.09090909090909091,0.6818181818181818,0.5909090909090908,0.45454545454545453,0.22955169512679952,true,2017-01-01,2018-08-31
primary_category,fashion_shoes,233,0.0023695718498932166,4.214592274678112,5.0,1.2718273343454836,0.12446351931330472,0.630901287553648,0.5064377682403434,0.4678111587982833,0.1259621516230931,false,2017-01-01,2018-08-31
primary_category,kitchen_dining_laundry_garden_furniture,241,0.0024509305400183057,4.074688796680498,5.0,1.3144320726390908,0.12863070539419086,0.5477178423236515,0.41908713692946065,0.3941908713692946,-0.013941326374521168,false,2017-01-01,2018-08-31
primary_category,food,439,0.004464558120614258,4.28246013667426,5.0,1.2377020088360096,0.11389521640091116,0.6492027334851936,0.5353075170842825,0.35990888382687924,0.19383001361924102,false,2017-01-01,2018-08-31
primary_category,cine_photo,64,0.0006508695210007119,4.28125,5.0,1.302850964201445,0.125,0.703125,0.578125,0.34375,0.19261987694498117,false,2017-01-01,2018-08-31
primary_category,music,36,0.00036611410556290045,4.388888888888889,5.0,1.0764432909959347,0.05555555555555555,0.6666666666666666,0.611111111111111,0.4166666666666667,0.30025876583387046,false,2017-01-01,2018-08-31
primary_category,diapers_and_hygiene,26,0.0002644157429065392,3.6923076923076925,4.0,1.5170822197687446,0.19230769230769232,0.4230769230769231,0.23076923076923075,0.2692307692307692,-0.3963224307473263,true,2017-01-01,2018-08-31
primary_category,flowers,28,0.00028475541543781146,4.392857142857143,5.0,1.1333099904225385,0.07142857142857142,0.6785714285714286,0.6071428571428572,0.4642857142857143,0.3042270198021244,true,2017-01-01,2018-08-31
primary_category,housewares,5771,0.058690125088986064,4.151966730202738,5.0,1.2902598167553245,0.12944030497314157,0.5938312250909721,0.4643909201178305,0.40270317102755154,0.06333660714771927,false,2017-01-01,2018-08-31
primary_category,telephony,4138,0.042082782467202276,4.0113581440309325,5.0,1.3468435213224814,0.152489125181247,0.5309328177863702,0.3784436926051232,0.44272595456742386,-0.07727197902408633,false,2017-01-01,2018-08-31
primary_category,furniture_living_room,412,0.004189972541442083,4.031553398058253,5.0,1.3350868692635358,0.15048543689320387,0.5412621359223301,0.3907766990291262,0.3713592233009709,-0.05707672499676608,false,2017-01-01,2018-08-31
primary_category,drinks,291,0.002959422353300112,4.161512027491409,5.0,1.293763468639409,0.12027491408934708,0.5876288659793815,0.46735395189003437,0.40893470790378006,0.07288190443639042,false,2017-01-01,2018-08-31
primary_category,furniture_mattress_and_upholstery,38,0.0003864537780941727,3.8157894736842106,4.5,1.539660600681724,0.21052631578947367,0.5,0.2894736842105263,0.42105263157894735,-0.2728406493708082,false,2017-01-01,2018-08-31
primary_category,home_confort,373,0.003793348927082274,3.8873994638069704,5.0,1.4584484846825514,0.18498659517426275,0.5361930294906166,0.3512064343163539,0.5415549597855228,-0.2012306592480484,false,2017-01-01,2018-08-31
primary_category,fixed_telephony,209,0.0021254957795179496,3.8995215311004783,5.0,1.4657794463531986,0.19138755980861244,0.5167464114832536,0.3253588516746412,0.45454545454545453,-0.18910859195454055,false,2017-01-01,2018-08-31
primary_category,small_appliances_home_oven_and_coffee,75,0.0007627377199227092,4.293333333333333,5.0,1.2387148236839722,0.10666666666666667,0.6533333333333333,0.5466666666666666,0.4,0.20470321027831417,false,2017-01-01,2018-08-31
primary_category,fashion_sport,26,0.0002644157429065392,4.3076923076923075,5.0,1.2253727847224538,0.11538461538461539,0.6538461538461539,0.5384615384615384,0.23076923076923078,0.21906218463728866,true,2017-01-01,2018-08-31
primary_category,furniture_decor,6230,0.06335807993491305,4.031460674157303,5.0,1.3833304376298994,0.16147672552166933,0.5645264847512038,0.40304975922953445,0.39775280898876403,-0.05716944889771547,false,2017-01-01,2018-08-31
lateness_band,0 on time,89182,0.9069663378419608,4.291157408445651,5.0,1.1483018270752243,0.0924738175865085,0.6228274763965823,0.5303536588100738,0.3918503733937342,0.20252728539063192,false,2017-01-01,2018-08-31
lateness_band,2 late 3-7d,1748,0.017776873792331945,2.102974828375286,1.0,1.5092662711063556,0.6767734553775744,0.14073226544622425,-0.5360411899313502,0.5978260869565217,-1.985655294679733,false,2017-01-01,2018-08-31
lateness_band,4 late 21d+,687,0.006986677514492017,1.784570596797671,1.0,1.3248667067153443,0.7569141193595342,0.08296943231441048,-0.6739446870451238,0.6564774381368268,-2.3040595262573476,false,2017-01-01,2018-08-31
lateness_band,1 late 0-3d,1851,0.018824366927692463,3.290653700702323,4.0,1.587046944761508,0.32144786601836844,0.3317125877903836,0.01026472177201515,0.48352242031334414,-0.7979764223526957,false,2017-01-01,2018-08-31
lateness_band,no outcome,2770,0.02817044645581206,1.7541516245487365,1.0,1.3250342917968543,0.7776173285198555,0.09097472924187726,-0.6866425992779783,0.6534296028880866,-2.3344784985062823,false,2017-01-01,2018-08-31
